date;search_volume
07.07.14;6,039721654
08.07.14;5,556543922
09.07.14;5,194160623
10.07.14;5,677338355
11.07.14;5,556543922
12.07.14;5,073366189
13.07.14;4,71098289
14.07.14;5,073366189
15.07.14;5,677338355
16.07.14;6,64369382
17.07.14;6,039721654
18.07.14;5,677338355
19.07.14;6,039721654
20.07.14;5,435749489
21.07.14;5,435749489
22.07.14;5,798132788
23.07.14;5,556543922
24.07.14;5,556543922
25.07.14;5,073366189
26.07.14;4,952571756
27.07.14;4,831777323
28.07.14;5,556543922
29.07.14;5,314955056
30.07.14;5,798132788
31.07.14;5,556543922
01.08.14;4,952571756
02.08.14;4,71098289
03.08.14;4,952571756
04.08.14;4,952571756
05.08.14;5,435749489
06.08.14;6,039721654
07.08.14;5,798132788
08.08.14;5,194160623
09.08.14;4,831777323
10.08.14;5,073366189
11.08.14;5,677338355
12.08.14;5,798132788
13.08.14;8,21402145
14.08.14;6,64369382
15.08.14;6,764488253
16.08.14;6,764488253
17.08.14;5,677338355
18.08.14;7,126871552
19.08.14;6,522899386
20.08.14;6,522899386
21.08.14;5,677338355
22.08.14;5,798132788
23.08.14;5,314955056
24.08.14;4,952571756
25.08.14;4,952571756
26.08.14;5,314955056
27.08.14;5,073366189
28.08.14;5,073366189
29.08.14;5,194160623
30.08.14;4,831777323
31.08.14;5,556543922
01.09.14;6,160516087
02.09.14;5,677338355
03.09.14;6,039721654
04.09.14;5,798132788
05.09.14;5,798132788
06.09.14;5,194160623
07.09.14;5,073366189
08.09.14;5,435749489
09.09.14;6,28131052
10.09.14;7,368460418
11.09.14;7,85163815
12.09.14;6,160516087
13.09.14;4,952571756
14.09.14;5,194160623
15.09.14;5,677338355
16.09.14;5,314955056
17.09.14;5,435749489
18.09.14;6,039721654
19.09.14;6,522899386
20.09.14;5,314955056
21.09.14;5,677338355
22.09.14;5,556543922
23.09.14;6,402104953
24.09.14;7,006077119
25.09.14;5,798132788
26.09.14;5,556543922
27.09.14;4,952571756
28.09.14;5,435749489
29.09.14;6,039721654
30.09.14;5,798132788
01.10.14;5,556543922
02.10.14;5,677338355
03.10.14;5,677338355
04.10.14;6,039721654
05.10.14;7,247665985
06.10.14;7,85163815
07.10.14;6,885282686
08.10.14;6,522899386
09.10.14;6,402104953
10.10.14;6,160516087
11.10.14;5,435749489
12.10.14;5,073366189
13.10.14;5,677338355
14.10.14;6,160516087
15.10.14;6,039721654
16.10.14;5,556543922
17.10.14;5,194160623
18.10.14;4,952571756
19.10.14;5,194160623
20.10.14;4,952571756
21.10.14;5,073366189
22.10.14;5,194160623
23.10.14;5,314955056
24.10.14;4,831777323
25.10.14;4,590188457
26.10.14;4,831777323
27.10.14;4,952571756
28.10.14;4,952571756
29.10.14;5,073366189
30.10.14;4,952571756
31.10.14;4,590188457
01.11.14;4,590188457
02.11.14;4,71098289
03.11.14;5,194160623
04.11.14;5,073366189
05.11.14;4,952571756
06.11.14;5,798132788
07.11.14;5,798132788
08.11.14;5,194160623
09.11.14;5,435749489
10.11.14;6,039721654
11.11.14;5,556543922
12.11.14;6,402104953
13.11.14;7,006077119
14.11.14;5,677338355
15.11.14;5,556543922
16.11.14;5,556543922
17.11.14;5,677338355
18.11.14;5,798132788
19.11.14;5,314955056
20.11.14;5,314955056
21.11.14;5,194160623
22.11.14;4,831777323
23.11.14;4,71098289
24.11.14;5,314955056
25.11.14;4,952571756
26.11.14;4,831777323
27.11.14;4,71098289
28.11.14;4,590188457
29.11.14;4,227805158
30.11.14;4,469394024
01.12.14;4,952571756
02.12.14;5,556543922
03.12.14;5,435749489
04.12.14;4,952571756
05.12.14;4,952571756
06.12.14;4,71098289
07.12.14;5,314955056
08.12.14;5,556543922
09.12.14;5,073366189
10.12.14;5,194160623
11.12.14;7,006077119
12.12.14;6,522899386
13.12.14;5,435749489
14.12.14;5,314955056
15.12.14;5,314955056
16.12.14;6,039721654
17.12.14;6,039721654
18.12.14;5,918927221
19.12.14;5,314955056
20.12.14;5,073366189
21.12.14;5,314955056
22.12.14;5,194160623
23.12.14;5,435749489
24.12.14;4,952571756
25.12.14;4,952571756
26.12.14;5,798132788
27.12.14;12,07944331
28.12.14;4,831777323
29.12.14;5,073366189
30.12.14;4,952571756
31.12.14;5,194160623
01.01.15;4,590188457
02.01.15;5,435749489
03.01.15;5,677338355
04.01.15;6,522899386
05.01.15;6,522899386
06.01.15;7,290299314
07.01.15;5,85142445
08.01.15;5,371799495
09.01.15;5,659574468
10.01.15;5,371799495
11.01.15;5,084024522
12.01.15;5,275874504
13.01.15;6,618824377
14.01.15;9,592499098
15.01.15;8,345474215
16.01.15;7,002524341
17.01.15;5,659574468
18.01.15;5,467724486
19.01.15;5,275874504
20.01.15;5,563649477
21.01.15;5,85142445
22.01.15;5,659574468
23.01.15;5,563649477
24.01.15;5,467724486
25.01.15;5,563649477
26.01.15;7,290299314
27.01.15;6,522899386
28.01.15;6,235124413
29.01.15;5,755499459
30.01.15;5,179949513
31.01.15;4,796249549
01.02.15;5,084024522
02.02.15;4,89217454
03.02.15;5,467724486
04.02.15;5,275874504
05.02.15;5,659574468
06.02.15;5,467724486
07.02.15;5,947349441
08.02.15;6,043274431
09.02.15;5,947349441
10.02.15;5,85142445
11.02.15;5,563649477
12.02.15;5,179949513
13.02.15;5,179949513
14.02.15;5,275874504
15.02.15;5,179949513
16.02.15;5,084024522
17.02.15;5,275874504
18.02.15;5,371799495
19.02.15;5,755499459
20.02.15;8,153624233
21.02.15;5,659574468
22.02.15;5,467724486
23.02.15;5,179949513
24.02.15;4,988099531
25.02.15;4,988099531
26.02.15;4,89217454
27.02.15;4,796249549
28.02.15;4,604399567
01.03.15;4,89217454
02.03.15;5,084024522
03.03.15;5,467724486
04.03.15;5,179949513
05.03.15;5,179949513
06.03.15;6,235124413
07.03.15;6,426974395
08.03.15;5,755499459
09.03.15;5,755499459
10.03.15;5,947349441
11.03.15;5,659574468
12.03.15;5,563649477
13.03.15;5,467724486
14.03.15;4,988099531
15.03.15;5,275874504
16.03.15;5,084024522
17.03.15;5,275874504
18.03.15;5,467724486
19.03.15;5,467724486
20.03.15;5,179949513
21.03.15;4,89217454
22.03.15;4,604399567
23.03.15;5,084024522
24.03.15;4,89217454
25.03.15;5,467724486
26.03.15;4,89217454
27.03.15;4,604399567
28.03.15;4,316624594
29.03.15;4,412549585
30.03.15;5,275874504
31.03.15;5,371799495
01.04.15;4,796249549
02.04.15;4,988099531
03.04.15;4,89217454
04.04.15;4,700324558
05.04.15;4,508474576
06.04.15;4,796249549
07.04.15;4,700324558
08.04.15;4,988099531
09.04.15;4,796249549
10.04.15;4,700324558
11.04.15;4,412549585
12.04.15;4,412549585
13.04.15;4,89217454
14.04.15;5,179949513
15.04.15;4,604399567
16.04.15;4,700324558
17.04.15;4,508474576
18.04.15;4,124774612
19.04.15;4,316624594
20.04.15;4,508474576
21.04.15;4,604399567
22.04.15;4,89217454
23.04.15;4,700324558
24.04.15;4,508474576
25.04.15;4,028849621
26.04.15;4,412549585
27.04.15;4,412549585
28.04.15;4,316624594
29.04.15;4,412549585
30.04.15;4,89217454
01.05.15;4,316624594
02.05.15;4,028849621
03.05.15;4,028849621
04.05.15;4,220699603
05.05.15;4,412549585
06.05.15;4,220699603
07.05.15;4,316624594
08.05.15;4,220699603
09.05.15;3,836999639
10.05.15;4,124774612
11.05.15;4,412549585
12.05.15;4,604399567
13.05.15;4,412549585
14.05.15;5,275874504
15.05.15;4,700324558
16.05.15;4,604399567
17.05.15;4,508474576
18.05.15;4,796249549
19.05.15;4,89217454
20.05.15;4,89217454
21.05.15;4,700324558
22.05.15;4,604399567
23.05.15;4,316624594
24.05.15;4,700324558
25.05.15;4,316624594
26.05.15;4,604399567
27.05.15;4,412549585
28.05.15;4,316624594
29.05.15;4,700324558
30.05.15;5,659574468
31.05.15;4,988099531
01.06.15;4,604399567
02.06.15;4,604399567
03.06.15;4,316624594
04.06.15;4,604399567
05.06.15;4,412549585
06.06.15;4,124774612
07.06.15;4,028849621
08.06.15;4,124774612
09.06.15;4,316624594
10.06.15;4,412549585
11.06.15;4,316624594
12.06.15;4,028849621
13.06.15;4,028849621
14.06.15;4,220699603
15.06.15;4,220699603
16.06.15;4,988099531
17.06.15;4,89217454
18.06.15;9,112874143
19.06.15;5,371799495
20.06.15;5,275874504
21.06.15;4,604399567
22.06.15;4,508474576
23.06.15;4,604399567
24.06.15;4,316624594
25.06.15;5,084024522
26.06.15;3,93292463
27.06.15;4,604399567
28.06.15;4,508474576
29.06.15;5,275874504
30.06.15;6,714749368
01.07.15;5,755499459
02.07.15;5,371799495
03.07.15;5,275874504
04.07.15;5,467724486
05.07.15;5,947349441
06.07.15;6,235124413
07.07.15;5,85142445
08.07.15;5,755499459
09.07.15;5,755499459
10.07.15;6,043274431
11.07.15;5,755499459
12.07.15;6,426974395
13.07.15;6,139199422
14.07.15;5,467724486
15.07.15;5,275874504
16.07.15;5,563649477
17.07.15;4,988099531
18.07.15;4,89217454
19.07.15;5,084024522
20.07.15;4,89217454
21.07.15;4,796249549
22.07.15;4,988099531
23.07.15;4,604399567
24.07.15;4,796249549
25.07.15;4,89217454
26.07.15;5,084024522
27.07.15;5,275874504
28.07.15;5,275874504
29.07.15;4,988099531
30.07.15;4,700324558
31.07.15;4,508474576
01.08.15;7,578074287
02.08.15;6,139199422
03.08.15;5,563649477
04.08.15;5,275874504
05.08.15;5,084024522
06.08.15;4,700324558
07.08.15;4,700324558
08.08.15;4,89217454
09.08.15;4,604399567
10.08.15;4,796249549
11.08.15;4,700324558
12.08.15;4,796249549
13.08.15;4,988099531
14.08.15;4,412549585
15.08.15;4,316624594
16.08.15;4,89217454
17.08.15;4,604399567
18.08.15;5,659574468
19.08.15;6,90659935
20.08.15;5,947349441
21.08.15;5,563649477
22.08.15;4,988099531
23.08.15;5,467724486
24.08.15;6,331049404
25.08.15;6,331049404
26.08.15;5,371799495
27.08.15;4,796249549
28.08.15;4,796249549
29.08.15;4,796249549
30.08.15;4,89217454
31.08.15;4,700324558
01.09.15;4,89217454
02.09.15;4,89217454
03.09.15;4,796249549
04.09.15;4,412549585
05.09.15;4,316624594
06.09.15;4,508474576
07.09.15;4,316624594
08.09.15;4,604399567
09.09.15;4,700324558
10.09.15;4,604399567
11.09.15;4,604399567
12.09.15;4,220699603
13.09.15;4,412549585
14.09.15;4,508474576
15.09.15;4,700324558
16.09.15;4,700324558
17.09.15;4,796249549
18.09.15;5,275874504
19.09.15;4,604399567
20.09.15;4,220699603
21.09.15;4,700324558
22.09.15;5,084024522
23.09.15;4,796249549
24.09.15;4,412549585
25.09.15;4,508474576
26.09.15;4,316624594
27.09.15;4,316624594
28.09.15;4,508474576
29.09.15;4,796249549
30.09.15;4,604399567
01.10.15;4,412549585
02.10.15;4,412549585
03.10.15;4,412549585
04.10.15;4,604399567
05.10.15;4,988099531
06.10.15;5,371799495
07.10.15;4,988099531
08.10.15;4,988099531
09.10.15;4,796249549
10.10.15;4,796249549
11.10.15;4,412549585
12.10.15;4,604399567
13.10.15;4,988099531
14.10.15;4,796249549
15.10.15;4,988099531
16.10.15;4,988099531
17.10.15;5,179949513
18.10.15;5,179949513
19.10.15;4,604399567
20.10.15;5,563649477
21.10.15;5,371799495
22.10.15;5,755499459
23.10.15;5,563649477
24.10.15;5,179949513
25.10.15;5,755499459
26.10.15;5,563649477
27.10.15;5,947349441
28.10.15;6,139199423
29.10.15;6,714749369
30.10.15;7,290299315
31.10.15;6,139199423
01.11.15;7,098449333
02.11.15;7,673999279
03.11.15;10,93544897
04.11.15;14,58059863
05.11.15;12,47024883
06.11.15;9,208799135
07.11.15;7,673999279
08.11.15;6,906599351
09.11.15;7,865849261
10.11.15;7,482149297
11.11.15;7,482149297
12.11.15;6,714749369
13.11.15;6,331049405
14.11.15;5,371799495
15.11.15;5,563649477
16.11.15;6,331049405
17.11.15;6,139199423
18.11.15;6,331049405
19.11.15;6,522899387
20.11.15;6,331049405
21.11.15;5,947349441
22.11.15;5,947349441
23.11.15;6,139199423
24.11.15;6,139199423
25.11.15;5,947349441
26.11.15;6,331049405
27.11.15;5,947349441
28.11.15;5,755499459
29.11.15;5,755499459
30.11.15;6,522899387
01.12.15;6,139199423
02.12.15;5,947349441
03.12.15;5,755499459
04.12.15;5,755499459
05.12.15;5,947349441
06.12.15;6,139199423
07.12.15;6,522899387
08.12.15;7,673999279
09.12.15;16,49909845
10.12.15;10,93544897
11.12.15;8,633249189
12.12.15;7,865849261
13.12.15;7,098449333
14.12.15;7,290299315
15.12.15;7,865849261
16.12.15;7,673999279
17.12.15;6,906599351
18.12.15;6,714749369
19.12.15;6,522899387
20.12.15;6,139199423
21.12.15;6,522899387
22.12.15;6,331049405
23.12.15;6,714749369
24.12.15;6,714749369
25.12.15;6,139199423
26.12.15;6,906599351
27.12.15;6,522899387
28.12.15;6,714749369
29.12.15;6,522899387
30.12.15;6,522899387
31.12.15;5,947349441
01.01.16;5,371799495
02.01.16;5,947349441
03.01.16;5,947349441
04.01.16;6,331049405
05.01.16;6,139199423
06.01.16;6,331049405
07.01.16;7,098449333
08.01.16;6,906599351
09.01.16;6,522899387
10.01.16;6,139199423
11.01.16;6,139199423
12.01.16;6,331049405
13.01.16;6,522899387
14.01.16;6,139199423
15.01.16;9,016949153
16.01.16;9,400649117
17.01.16;7,482149297
18.01.16;7,673999279
19.01.16;7,098449333
20.01.16;7,673999279
21.01.16;7,290299315
22.01.16;6,522899387
23.01.16;6,139199423
24.01.16;5,947349441
25.01.16;6,139199423
26.01.16;5,947349441
27.01.16;5,947349441
28.01.16;6,331049405
29.01.16;5,755499459
30.01.16;5,563649477
31.01.16;5,563649477
01.02.16;5,755499459
02.02.16;5,947349441
03.02.16;5,947349441
04.02.16;5,755499459
05.02.16;5,371799495
06.02.16;5,563649477
07.02.16;5,755499459
08.02.16;5,563649477
09.02.16;5,947349441
10.02.16;5,947349441
11.02.16;6,139199423
12.02.16;6,139199423
13.02.16;5,947349441
14.02.16;6,139199423
15.02.16;6,331049405
16.02.16;6,522899387
17.02.16;6,522899387
18.02.16;8,057699243
19.02.16;6,714749369
20.02.16;6,714749369
21.02.16;6,714749369
22.02.16;6,714749369
23.02.16;6,139199423
24.02.16;6,139199423
25.02.16;6,331049405
26.02.16;5,947349441
27.02.16;5,755499459
28.02.16;5,755499459
29.02.16;5,755499459
01.03.16;6,331049405
02.03.16;6,139199423
03.03.16;6,522899387
04.03.16;6,331049405
05.03.16;6,331049405
06.03.16;5,947349441
07.03.16;6,331049405
08.03.16;6,139199423
09.03.16;5,947349441
10.03.16;5,563649477
11.03.16;5,755499459
12.03.16;5,371799495
13.03.16;5,563649477
14.03.16;6,139199423
15.03.16;6,139199423
16.03.16;5,947349441
17.03.16;5,755499459
18.03.16;5,947349441
19.03.16;4,988099531
20.03.16;5,371799495
21.03.16;5,755499459
22.03.16;5,947349441
23.03.16;5,755499459
24.03.16;5,755499459
25.03.16;5,563649477
26.03.16;5,371799495
27.03.16;5,371799495
28.03.16;6,139199423
29.03.16;5,947349441
30.03.16;5,947349441
31.03.16;5,755499459
01.04.16;5,563649477
02.04.16;5,371799495
03.04.16;5,563649477
04.04.16;5,563649477
05.04.16;5,563649477
06.04.16;5,563649477
07.04.16;5,755499459
08.04.16;5,563649477
09.04.16;5,371799495
10.04.16;5,563649477
11.04.16;6,139199423
12.04.16;5,947349441
13.04.16;5,755499459
14.04.16;5,563649477
15.04.16;5,563649477
16.04.16;4,988099531
17.04.16;5,371799495
18.04.16;5,563649477
19.04.16;5,563649477
20.04.16;5,755499459
21.04.16;6,331049405
22.04.16;6,331049405
23.04.16;5,947349441
24.04.16;6,331049405
25.04.16;6,522899387
26.04.16;6,906599351
27.04.16;6,331049405
28.04.16;7,098449333
29.04.16;6,331049405
30.04.16;5,947349441
01.05.16;5,755499459
02.05.16;19,1849982
03.05.16;11,7028489
04.05.16;8,057699243
05.05.16;8,633249189
06.05.16;8,057699243
07.05.16;6,714749369
08.05.16;6,714749369
09.05.16;7,482149297
10.05.16;7,290299315
11.05.16;6,714749369
12.05.16;6,714749369
13.05.16;6,331049405
14.05.16;6,139199423
15.05.16;5,755499459
16.05.16;6,331049405
17.05.16;6,331049405
18.05.16;5,947349441
19.05.16;6,331049405
20.05.16;5,947349441
21.05.16;5,371799495
22.05.16;5,563649477
23.05.16;5,947349441
24.05.16;5,755499459
25.05.16;5,947349441
26.05.16;6,139199423
27.05.16;6,522899387
28.05.16;7,673999279
29.05.16;8,441399207
30.05.16;9,016949153
31.05.16;8,825099171
01.06.16;7,865849261
02.06.16;7,290299315
03.06.16;8,057699243
04.06.16;8,057699243
05.06.16;7,673999279
06.06.16;8,249549225
07.06.16;8,057699243
08.06.16;7,482149297
09.06.16;7,482149297
10.06.16;7,290299315
11.06.16;7,098449333
12.06.16;10,93544897
13.06.16;12,85394879
14.06.16;11,12729895
15.06.16;9,208799135
16.06.16;11,89469888
17.06.16;11,7028489
18.06.16;10,35989903
19.06.16;9,78434908
20.06.16;10,16804904
21.06.16;11,12729895
22.06.16;9,78434908
23.06.16;10,35989903
24.06.16;14,77244861
25.06.16;10,35989903
26.06.16;9,016949153
27.06.16;9,254237289
28.06.16;9,016949153
29.06.16;8,779661018
30.06.16;8,779661018
01.07.16;8,067796611
02.07.16;8,067796611
03.07.16;8,305084746
04.07.16;7,830508475
05.07.16;8,067796611
06.07.16;7,830508475
07.07.16;8,542372882
08.07.16;8,305084746
09.07.16;10,44067797
10.07.16;8,779661018
11.07.16;8,067796611
12.07.16;7,355932204
13.07.16;7,118644068
14.07.16;6,881355933
15.07.16;6,644067797
16.07.16;6,169491526
17.07.16;6,644067797
18.07.16;6,644067797
19.07.16;6,644067797
20.07.16;6,406779661
21.07.16;6,406779661
22.07.16;6,169491526
23.07.16;5,694915255
24.07.16;5,93220339
25.07.16;6,406779661
26.07.16;6,644067797
27.07.16;7,118644068
28.07.16;6,644067797
29.07.16;6,644067797
30.07.16;5,93220339
31.07.16;6,169491526
01.08.16;6,881355933
02.08.16;8,542372882
03.08.16;14,47457627
04.08.16;9,491525424
05.08.16;7,593220339
06.08.16;6,881355933
07.08.16;6,881355933
08.08.16;7,118644068
09.08.16;6,881355933
10.08.16;6,406779661
11.08.16;6,169491526
12.08.16;6,169491526
13.08.16;5,93220339
14.08.16;5,694915255
15.08.16;6,169491526
16.08.16;6,406779661
17.08.16;6,169491526
18.08.16;6,406779661
19.08.16;5,93220339
20.08.16;5,694915255
21.08.16;5,694915255
22.08.16;5,93220339
23.08.16;6,406779661
24.08.16;6,406779661
25.08.16;6,406779661
26.08.16;6,169491526
27.08.16;5,93220339
28.08.16;6,406779661
29.08.16;6,169491526
30.08.16;5,93220339
31.08.16;6,169491526
01.09.16;5,93220339
02.09.16;5,93220339
03.09.16;6,169491526
04.09.16;6,406779661
05.09.16;6,406779661
06.09.16;6,406779661
07.09.16;6,406779661
08.09.16;7,118644068
09.09.16;6,644067797
10.09.16;7,118644068
11.09.16;6,406779661
12.09.16;6,644067797
13.09.16;6,644067797
14.09.16;6,406779661
15.09.16;6,406779661
16.09.16;6,644067797
17.09.16;5,93220339
18.09.16;6,406779661
19.09.16;5,93220339
20.09.16;6,644067797
21.09.16;6,644067797
22.09.16;6,406779661
23.09.16;6,406779661
24.09.16;6,169491526
25.09.16;6,406779661
26.09.16;6,406779661
27.09.16;6,169491526
28.09.16;6,169491526
29.09.16;6,169491526
30.09.16;6,169491526
01.10.16;6,169491526
02.10.16;5,694915255
03.10.16;6,406779661
04.10.16;6,169491526
05.10.16;6,406779661
06.10.16;6,406779661
07.10.16;6,406779661
08.10.16;6,169491526
09.10.16;6,169491526
10.10.16;6,406779661
11.10.16;7,355932204
12.10.16;7,355932204
13.10.16;6,881355933
14.10.16;6,644067797
15.10.16;6,406779661
16.10.16;6,169491526
17.10.16;6,881355933
18.10.16;6,644067797
19.10.16;6,644067797
20.10.16;6,169491526
21.10.16;5,93220339
22.10.16;6,169491526
23.10.16;6,644067797
24.10.16;6,644067797
25.10.16;6,881355933
26.10.16;7,355932204
27.10.16;7,830508475
28.10.16;8,542372882
29.10.16;9,254237289
30.10.16;7,830508475
31.10.16;8,067796611
01.11.16;8,779661018
02.11.16;8,067796611
03.11.16;8,779661018
04.11.16;8,067796611
05.11.16;8,305084746
06.11.16;7,830508475
07.11.16;7,830508475
08.11.16;7,593220339
09.11.16;10,91525424
10.11.16;8,067796611
11.11.16;7,830508475
12.11.16;7,593220339
13.11.16;7,593220339
14.11.16;7,830508475
15.11.16;7,830508475
16.11.16;8,067796611
17.11.16;9,016949153
18.11.16;8,542372882
19.11.16;8,067796611
20.11.16;8,067796611
21.11.16;8,067796611
22.11.16;8,542372882
23.11.16;8,305084746
24.11.16;8,305084746
25.11.16;7,830508475
26.11.16;7,355932204
27.11.16;7,593220339
28.11.16;8,305084746
29.11.16;8,542372882
30.11.16;8,067796611
01.12.16;8,542372882
02.12.16;9,016949153
03.12.16;7,830508475
04.12.16;7,830508475
05.12.16;8,542372882
06.12.16;8,305084746
07.12.16;8,067796611
08.12.16;8,305084746
09.12.16;7,830508475
10.12.16;7,593220339
11.12.16;7,593220339
12.12.16;8,305084746
13.12.16;8,542372882
14.12.16;8,067796611
15.12.16;8,067796611
16.12.16;7,830508475
17.12.16;7,830508475
18.12.16;7,593220339
19.12.16;8,542372882
20.12.16;8,542372882
21.12.16;10,20338983
22.12.16;12,33898305
23.12.16;14
24.12.16;11,62711864
25.12.16;10,91525424
26.12.16;10,6779661
27.12.16;11,86440678
28.12.16;13,52542373
29.12.16;13,28813559
30.12.16;12,10169492
31.12.16;10,44067797
01.01.17;11,15254237
02.01.17;18,50847458
03.01.17;16,37288136
04.01.17;19,45762712
05.01.17;23,72881356
06.01.17;19,93220339
07.01.17;16,61016949
08.01.17;14,94915254
09.01.17;14,47457627
10.01.17;13,05084746
11.01.17;15,42372881
12.01.17;15,89830509
13.01.17;13,05084746
14.01.17;12,10169492
15.01.17;11,38983051
16.01.17;11,15254237
17.01.17;11,86440678
18.01.17;11,38983051
19.01.17;10,91525424
20.01.17;10,6779661
21.01.17;9,966101696
22.01.17;9,966101696
23.01.17;10,6779661
24.01.17;11,15254237
25.01.17;10,6779661
26.01.17;9,966101696
27.01.17;9,966101696
28.01.17;9,72881356
29.01.17;9,491525424
30.01.17;9,72881356
31.01.17;10,6779661
01.02.17;10,91525424
02.02.17;11,62711864
03.02.17;12,10169492
04.02.17;10,91525424
05.02.17;10,91525424
06.02.17;10,6779661
07.02.17;11,62711864
08.02.17;11,86440678
09.02.17;13,28813559
10.02.17;11,62711864
11.02.17;10,91525424
12.02.17;10,20338983
13.02.17;10,44067797
14.02.17;10,20338983
15.02.17;10,44067797
16.02.17;10,6779661
17.02.17;11,15254237
18.02.17;11,15254237
19.02.17;10,20338983
20.02.17;10,6779661
21.02.17;12,57627119
22.02.17;12,81355932
23.02.17;13,52542373
24.02.17;16,13559322
25.02.17;13,52542373
26.02.17;12,10169492
27.02.17;12,81355932
28.02.17;12,81355932
01.03.17;13,28813559
02.03.17;16,13559322
03.03.17;21,59322034
04.03.17;17,08474576
05.03.17;14,23728814
06.03.17;15,42372881
07.03.17;15,66101695
08.03.17;17,3220339
09.03.17;16,13559322
10.03.17;22,06779661
11.03.17;18,03389831
12.03.17;13,76271187
13.03.17;14,47457627
14.03.17;13,76271187
15.03.17;13,05084746
16.03.17;13,76271187
17.03.17;14,71186441
18.03.17;16,61016949
19.03.17;14,94915254
20.03.17;14,23728814
21.03.17;14
22.03.17;14
23.03.17;13
24.03.17;14
25.03.17;14
26.03.17;12
27.03.17;13
28.03.17;13
29.03.17;12
30.03.17;12
31.03.17;12
01.04.17;11
02.04.17;12
03.04.17;12
04.04.17;12
05.04.17;12
06.04.17;12
07.04.17;12
08.04.17;11
09.04.17;12
10.04.17;12
11.04.17;13
12.04.17;12
13.04.17;12
14.04.17;11
15.04.17;11
16.04.17;11
17.04.17;12
18.04.17;12
19.04.17;12
20.04.17;12
21.04.17;12
22.04.17;11
23.04.17;11
24.04.17;11
25.04.17;12
26.04.17;13
27.04.17;14
28.04.17;14
29.04.17;13
30.04.17;12
01.05.17;15
02.05.17;17
03.05.17;17
04.05.17;22
05.05.17;21
06.05.17;17
07.05.17;17
08.05.17;19
09.05.17;25
10.05.17;23
11.05.17;26
12.05.17;30
13.05.17;30
14.05.17;25
15.05.17;35
16.05.17;32
17.05.17;27
18.05.17;24
19.05.17;27
20.05.17;27
21.05.17;27
22.05.17;44
23.05.17;47
24.05.17;51
25.05.17;68
26.05.17;52
27.05.17;45
28.05.17;34
29.05.17;33
30.05.17;33
31.05.17;32
01.06.17;31
02.06.17;27
03.06.17;26
04.06.17;25
05.06.17;28
06.06.17;39
07.06.17;35
08.06.17;30
09.06.17;29
10.06.17;29
11.06.17;29
12.06.17;38
13.06.17;33
14.06.17;32
15.06.17;38
16.06.17;32
17.06.17;27
18.06.17;25
19.06.17;26
20.06.17;28
21.06.17;28
22.06.17;28
23.06.17;27
24.06.17;26
25.06.17;25
26.06.17;30
27.06.17;33
28.06.17;33
29.06.17;27
30.06.17;23
01.07.17;22
02.07.17;23
03.07.17;23
04.07.17;23
05.07.17;24
06.07.17;24
07.07.17;23
08.07.17;22
09.07.17;21
10.07.17;25
11.07.17;29
12.07.17;27
13.07.17;25
14.07.17;24
15.07.17;28
16.07.17;32
17.07.17;30
18.07.17;30
19.07.17;27
20.07.17;31
21.07.17;30
22.07.17;27
23.07.17;26
24.07.17;27
25.07.17;28
26.07.17;28
27.07.17;27
28.07.17;30
29.07.17;25
30.07.17;24
31.07.17;31
01.08.17;54
02.08.17;48
03.08.17;33
04.08.17;31
05.08.17;39
06.08.17;33
07.08.17;38
08.08.17;40
09.08.17;35
10.08.17;33
11.08.17;36
12.08.17;40
13.08.17;51
14.08.17;57
15.08.17;57
16.08.17;48
17.08.17;47
18.08.17;47
19.08.17;44
20.08.17;41
21.08.17;41
22.08.17;45
23.08.17;42
24.08.17;39
25.08.17;41
26.08.17;36
27.08.17;33
28.08.17;35
29.08.17;42
30.08.17;44
31.08.17;47
01.09.17;50
02.09.17;48
03.09.17;42
04.09.17;52
05.09.17;53
06.09.17;45
07.09.17;41
08.09.17;44
09.09.17;37
10.09.17;36
11.09.17;41
12.09.17;41
13.09.17;56
14.09.17;68
15.09.17;76
16.09.17;50
17.09.17;40
18.09.17;47
19.09.17;43
20.09.17;38
21.09.17;39
22.09.17;37
23.09.17;30
24.09.17;29
25.09.17;33
26.09.17;32
27.09.17;35
28.09.17;33
29.09.17;33
30.09.17;30
01.10.17;29
02.10.17;34
03.10.17;33
04.10.17;32
05.10.17;31
06.10.17;30
07.10.17;28
08.10.17;31
09.10.17;37
10.10.17;38
11.10.17;37
12.10.17;62
13.10.17;76
14.10.17;52
15.10.17;49
16.10.17;50
17.10.17;46
18.10.17;47
19.10.17;46
20.10.17;53
21.10.17;59
22.10.17;49
23.10.17;57
24.10.17;61
25.10.17;55
26.10.17;53
27.10.17;46
28.10.17;40
29.10.17;42
30.10.17;51
31.10.17;60
01.11.17;73
02.11.17;99
03.11.17;87
04.11.17;68
05.11.17;68
06.11.17;72
07.11.17;67
08.11.17;74
09.11.17;69
10.11.17;82
11.11.17;80
12.11.17;100
13.11.17;90
14.11.17;69
15.11.17;69
16.11.17;73
17.11.17;83
18.11.17;64
